,pair,Censored_Category_Similarity,proportion-similarity,Blocking_Proportion_Similarity,Overall_Similarity,PercentRangeGroup,country_code_alpha3_A,country_code_alpha3_B
1283,"('TW', 'MY')",96.55032292425368,0.9982584063715777,0.9833996303454369,48.766861277299554,40,TWN,MYS
80,"('BE', 'IS')",96.4902611619838,0.9991229748547351,0.9916429875177541,48.74095207475077,40,BEL,ISL
1060,"('PT', 'BR')",96.49814948097118,0.998131429743482,0.9821889527434652,48.740169216857325,40,PRT,BRA
1036,"('PE', 'NO')",96.48630448438811,0.9992408075488786,0.9927664809174367,48.73953548265278,40,PER,NOR
955,"('NO', 'AT')",96.48236042560046,0.9996286916729146,0.9964648199596177,48.73941262278004,40,NOR,AUT
1277,"('TW', 'FI')",96.48512600405259,0.9972971061473014,0.9742339699577268,48.729679987005156,40,TWN,FIN
231,"('CL', 'MY')",96.4596235952751,0.9982410639719965,0.9832342766496248,48.721428935962365,40,CHL,MYS
664,"('KE', 'BE')",96.45136002515255,0.9983511531828194,0.9842839386524744,48.71782198190252,40,KEN,BEL
1276,"('TW', 'DZ')",96.41943370492322,0.9976982297940554,0.9780585432042327,48.698746124063724,40,TWN,DZA
968,"('NO', 'MY')",96.39672934814037,0.9990496634685451,0.9909439891700984,48.69383666865524,40,NOR,MYS
1462,"('ZA', 'DZ')",96.37796631898989,0.9997767357902875,0.9978763686807883,48.68792134383534,40,ZAF,DZA
1015,"('PE', 'BE')",96.3812386465446,0.999209942320159,0.9924721917899737,48.68685541916729,40,PER,BEL
1474,"('ZA', 'PL')",96.37757370765588,0.9995699086171367,0.9959043441455009,48.68673902590069,40,ZAF,POL
935,"('NL', 'MY')",96.3636709512171,0.9990276106871054,0.9907337236357986,48.67720233742645,40,NLD,MYS
235,"('CL', 'RS')",96.3775556938351,0.9973630962787455,0.9748631627098795,48.67620942827249,40,CHL,SRB
837,"('MD', 'FI')",96.35567134507284,0.9991574882040725,0.9919720601954461,48.67382170263414,40,MDA,FIN
553,"('ID', 'RS')",96.35540119965084,0.999058195641996,0.9910253404506306,48.67321327005074,40,IDN,SRB
819,"('LU', 'PT')",96.29856090710774,0.9998621562427962,0.9986908227275962,48.64862586491767,40,LUX,PRT
71,"('AU', 'ZA')",96.28196904063758,0.9998962689138108,0.99901607507805,48.64049255785781,40,AUS,ZAF
1070,"('PT', 'SC')",96.27795097648767,0.9998065859214655,0.9981609792093178,48.638055977848495,40,PRT,SYC
189,"('BZ', 'TW')",96.26574535532826,0.9978688224072829,0.9796850839227396,48.622715219625505,40,BLZ,TWN
842,"('MD', 'MY')",96.24226033957419,0.9998812115716512,0.9988725086030916,48.620566424088636,40,MDA,MYS
552,"('ID', 'PT')",96.23193981191987,0.9992870667297391,0.993207545977939,48.612573678948905,40,IDN,PRT
534,"('ID', 'CL')",96.21309253806439,0.9983049006367494,0.9838429368523718,48.59846773745838,40,IDN,CHL
1073,"('RO', 'AT')",96.19416971429592,0.9993978214479182,0.9942635533599519,48.59421663382794,40,ROU,AUT
191,"('BZ', 'VN')",96.189881496143,0.9990295598127646,0.9907523078651518,48.590316902004076,40,BLZ,VNM
58,"('AU', 'PT')",96.16906589911055,0.9999693869044625,0.999713229467096,48.58438956428882,40,AUS,PRT
1473,"('ZA', 'NO')",96.14164927911953,0.9998331042557798,0.9984138222236371,48.57003155067159,40,ZAF,NOR
1100,"('RO', 'PE')",96.08598080879183,0.9994716777738749,0.9949677475171025,48.54047427815447,40,ROU,PER
405,"('FI', 'IL')",96.05220765540531,0.9994598017537696,0.9948545138318352,48.523531084618575,40,FIN,ISR
896,"('MY', 'DK')",96.04823632819219,0.9993194834904207,0.9935166284183394,48.52087647830526,40,MYS,DNK
963,"('NO', 'FI')",96.03455878070216,0.9999890363071786,0.9999005796284394,48.5172296801653,40,NOR,FIN
549,"('ID', 'MY')",96.00074174926166,0.9999361633352472,0.9993964543903769,48.50006910182602,40,IDN,MYS
197,"('CA', 'CZ')",96.00290393749282,0.9996475538996192,0.9966446646738547,48.499774301083335,40,CAN,CZE
227,"('CL', 'IS')",96.01435382117202,0.9981368873570868,0.9822409891745051,48.49829740517326,40,CHL,ISL
310,"('CO', 'PT')",95.98734353977792,0.9995111186758436,0.9953438026804127,48.49134367122917,40,COL,PRT
920,"('NL', 'FI')",95.98179635961702,0.9999889109113818,0.9998993840235086,48.490847871820264,40,NLD,FIN
361,"('ES', 'CL')",95.95797586353349,0.9973944876735383,0.9751624686462574,48.466569166089876,40,ESP,CHL
686,"('KE', 'MY')",95.92770486417143,0.999332354942994,0.9936393532029639,48.4606721086872,40,KEN,MYS
674,"('KE', 'FI')",95.90951369114521,0.9983710547187177,0.9844736928152539,48.44699369198023,40,KEN,FIN
1129,"('RS', 'PT')",95.8260288464938,0.999771128912257,0.9978229090658155,48.41192587777981,40,SRB,PRT
1097,"('RO', 'MY')",95.81669626217779,0.9992805336935414,0.9931452557697643,48.40492075897377,40,ROU,MYS
220,"('CL', 'CZ')",95.82225104410757,0.9978674343173431,0.9796718489721443,48.40096144653986,40,CHL,CZE
1286,"('TW', 'PT')",95.80492360200289,0.9976093097660697,0.977210721932999,48.391067161967946,40,TWN,PRT
285,"('CO', 'DZ')",95.77138889288975,0.9996000387038294,0.9961916239516464,48.383790258420696,40,COL,DZA
863,"('MX', 'FI')",95.73826333171024,0.9983765688964029,0.9845262685649563,48.3613948001376,40,MEX,FIN
1435,"('VN', 'MY')",95.71133405916895,0.9994191437770594,0.9944668542878491,48.3529004567284,40,VNM,MYS
516,"('HU', 'MY')",95.70570426356981,0.9999577572149378,0.9996023444574962,48.35265330401366,40,HUN,MYS
173,"('BZ', 'MY')",95.70423495355435,0.9996104160357052,0.9962905681704266,48.350262760862385,40,BLZ,MYS
1463,"('ZA', 'FI')",95.6800782467799,0.9998221405629585,0.9983092872589536,48.339193767019424,40,ZAF,FIN
230,"('CL', 'MD')",95.67001342365565,0.9981222755436477,0.9821016706595925,48.32605754715762,40,CHL,MDA
902,"('MY', 'PL')",95.62065082379266,0.9987864678299019,0.9884345110919611,48.30454266744231,40,MYS,POL
222,"('CL', 'DZ')",95.62236403780707,0.9976808873944742,0.9778931895084206,48.30012861365775,40,CHL,DZA
1201,"('SE', 'ZA')",95.59169445472465,0.9998049265103386,0.9981451573063896,48.29491980601552,40,SWE,ZAF
1427,"('VN', 'ID')",95.57609613483207,0.9994829804418123,0.9950755144905961,48.28558582466133,40,VNM,IDN
999,"('NZ', 'MY')",95.55068025717284,0.9991759931818571,0.9921484986665637,48.271414377919704,40,NZL,MYS
402,"('FI', 'DK')",95.49743549417367,0.999719216285303,0.9973279403801983,48.24738171727694,40,FIN,DNK
781,"('LT', 'MY')",95.49915968686126,0.9994657445109271,0.994911175936448,48.24703543139886,40,LTU,MYS
439,"('FR', 'PT')",95.4412039922254,0.9998030567287924,0.9981273295953184,48.21966566091036,40,FRA,PRT
16,"('AD', 'RS')",95.4435330575831,0.9994703683238344,0.9949552623703576,48.219244159976725,40,AND,SRB
1187,"('SE', 'MY')",95.44425651338088,0.9990214857231038,0.99067532425285,48.21746591881686,40,SWE,MYS
667,"('KE', 'CL')",95.38078197391206,0.9989087090290026,0.9896000380397859,48.18519100597592,40,KEN,CHL
768,"('LT', 'FI')",95.36724039634359,0.9995729552647966,0.9959333928620898,48.18158689460284,40,LTU,FIN
1114,"('RO', 'ZA')",95.35915843706894,0.9999360255192239,0.9993951403629449,48.179276788715946,40,ROU,ZAF
162,"('BZ', 'ID')",95.33394189102903,0.9995465793709524,0.9956819079676796,48.16481189949835,40,BLZ,IDN
1039,"('PE', 'PT')",95.33278400879647,0.9995420474748254,0.9956386979280242,48.16421135336225,40,PER,PRT
508,"('HU', 'FI')",95.29814849679384,0.9990809425607858,0.9912422243410416,48.14469536056744,40,HUN,FIN
1457,"('ZA', 'CL')",95.30564654152937,0.9974576231847618,0.9757644435960862,48.14070549256273,40,ZAF,CHL
75,"('BE', 'CZ')",95.22818016510314,0.9993924278944789,0.994212127720116,48.11119614641163,40,BEL,CZE
1084,"('RO', 'FI')",95.20341424552647,0.9997581660821823,0.9976993130287735,48.100556779277625,40,ROU,FIN
988,"('NZ', 'FI')",95.15815488664158,0.9998627065938666,0.998696070131974,48.07842547838678,40,NZL,FIN
1470,"('ZA', 'LU')",95.14638891276515,0.9999965004245229,0.9999717473686981,48.073180330066926,40,ZAF,LUX
1023,"('PE', 'DZ')",95.11303607598228,0.9996309675028112,0.996486519199258,48.054761297590765,40,PER,DZA
1423,"('VN', 'FI')",95.09733378271368,0.9984578435527831,0.9853011939001391,48.04131748830691,40,VNM,FIN
816,"('LU', 'MY')",95.06295735021773,0.9992130596372881,0.9925019143151583,48.02772963226644,40,LUX,MYS
546,"('ID', 'LI')",95.05251922529844,0.9992491106739348,0.9928456483018819,48.02268243680016,40,IDN,LIE
761,"('LT', 'CL')",94.95777764438773,0.9977068084829236,0.9781403379929489,47.96795899119034,40,LTU,CHL
1453,"('ZA', 'AT')",94.93660618657863,0.9994617959286944,0.9948735275901319,47.96573985708438,40,ZAF,AUT
1176,"('SE', 'FI')",94.90894385391161,0.9999827859473801,0.99984098464056,47.95439241927608,40,SWE,FIN
857,"('MX', 'CL')",94.91661342828505,0.9989031948513173,0.9895474622900824,47.95308044528756,40,MEX,CHL
1121,"('RS', 'DZ')",94.88059211680918,0.9996822088842712,0.9969750877945817,47.93878360230188,40,SRB,DZA
913,"('NL', 'CL')",94.87395878712218,0.9972686746591021,0.9739628856923006,47.92396083640724,40,NLD,CHL
982,"('NZ', 'CL')",94.83734980894356,0.9974170571538536,0.9753776607230648,47.90636373483331,40,NZL,CHL
409,"('FI', 'PL')",94.7398989059891,0.9997477680541782,0.9976001714796712,47.868749538734384,40,FIN,POL
225,"('CL', 'IL')",94.75485494498785,0.9978199619939506,0.9792192170232035,47.86703708100553,40,CHL,ISR
150,"('BZ', 'CL')",94.72940488471944,0.9978514800077017,0.9795197302269275,47.854462307473185,40,BLZ,CHL
1412,"('VN', 'AD')",94.70831221863386,0.9990708077599739,0.9911455925708691,47.84972890560237,40,VNM,AND
1287,"('TW', 'RS')",94.68167684467392,0.9973804386783266,0.9750285164056905,47.8283526805398,40,TWN,SRB
349,"('DZ', 'AT')",94.64498039279965,0.9992385317189819,0.9927447816777963,47.818862587238726,40,DZA,AUT
449,"('FR', 'ZA')",94.63284088142365,0.9999374009105191,0.9994082542364191,47.81612456783003,40,FRA,ZAF
241,"('CL', 'TW')",94.57876427154575,0.9999826576004188,0.9998397608973119,47.789302016221534,40,CHL,TWN
502,"('HU', 'CL')",94.54414120210143,0.9981988211869345,0.9828315065139982,47.763486354307716,40,HUN,CHL
1111,"('RO', 'TW')",94.52965393542712,0.9975389400651191,0.9765397715220773,47.7530968534746,40,ROU,TWN
393,"('ES', 'TW')",94.52691859301584,0.9974118300731195,0.9753278223420695,47.75112320767895,40,ESP,TWN
809,"('LU', 'FI')",94.48790538458732,0.9998256401384356,0.9983426544833793,47.74312401953535,40,LUX,FIN
1284,"('TW', 'NO')",94.43824836106533,0.9973080698401228,0.9743385049224114,47.706293432993874,40,TWN,NOR
642,"('JP', 'MY')",94.41326396812671,0.9997137456918931,0.9972757801912704,47.705269874158994,40,JPN,MYS
1280,"('TW', 'IS')",94.34888782307907,0.998154229756668,0.9824063428703171,47.665647082974694,40,TWN,ISL
1282,"('TW', 'MD')",94.33984613314857,0.9981396179432289,0.9822670243554046,47.66105657875199,40,TWN,MDA
1152,"('RU', 'SA')",95.13228236896472,0.909457330166276,0.13671252260686895,47.6344974457858,40,RUS,SAU
155,"('BZ', 'DZ')",94.18951408828056,0.9998294073867725,0.998378573874617,47.59394633107759,40,BLZ,DZA
1285,"('TW', 'PL')",94.16849533011337,0.9970448742014796,0.9718290268442741,47.570162178478824,40,TWN,POL
1247,"('SK', 'MY')",94.1415153280101,0.9993809338286886,0.9941025358352428,47.56780893192267,40,SVK,MYS
232,"('CL', 'NO')",94.08944794346044,0.9972907274405416,0.9741731512265994,47.53181054734352,40,CHL,NOR
562,"('ID', 'ZA')",94.06246607797037,0.9991527225480124,0.9919266213368373,47.5271963496536,40,IDN,ZAF
436,"('FR', 'MY')",93.99364438778075,0.9991539601232844,0.9919384211828804,47.492791404481814,40,FRA,MYS
1199,"('SE', 'TW')",93.97376148693475,0.9972798920946815,0.974069840005163,47.47391566346995,40,SWE,TWN
1456,"('ZA', 'CA')",93.94105114265903,0.9999426349677994,0.9994581591363351,47.47025465089769,40,ZAF,CAN
179,"('BZ', 'PT')",93.89552777538505,0.9997404873587867,0.9975307526033833,47.446529263994215,40,BLZ,PRT
385,"('ES', 'RS')",93.87853215056671,0.9999686086052071,0.9997058086567449,47.43911897961173,40,ESP,SRB
888,"('MX', 'TW')",93.87556144384209,0.9989205372508985,0.9897128159858944,47.43263712991399,40,MEX,TWN
627,"('JP', 'FI')",93.85707326689156,0.9993249540838306,0.9935687886072674,47.42532102774941,40,JPN,FIN
207,"('CA', 'PT')",93.84811659582151,0.9999230208504738,0.999271145408811,47.42369387061516,40,CAN,PRT
221,"('CL', 'DK')",93.81651147318249,0.9975605474624172,0.9767457904748403,47.39662863182866,40,CHL,DNK
700,"('KE', 'TW')",93.76556993174823,0.9989260514285837,0.9897653917355969,47.37766766174192,40,KEN,TWN
1275,"('TW', 'DK')",93.75165638254866,0.9975778898619984,0.9769111441706524,47.36428376335966,40,TWN,DNK
537,"('ID', 'CZ')",93.68114007615435,0.9995625336805937,0.9958340267128953,47.338487051433624,40,IDN,CZE
1125,"('RS', 'IS')",93.62009305765585,0.9992262089216586,0.9926272881284973,47.30636017289218,40,SRB,ISL
620,"('JP', 'CL')",93.63149672811973,0.9979548096638896,0.9805049422477713,47.30600083518375,40,JPN,CHL
52,"('AU', 'MY')",93.53709884451827,0.9993202902989544,0.993524321054658,47.26531158278647,40,AUS,MYS
1059,"('PT', 'AT')",93.53601642509392,0.9993274517469677,0.9935926029490302,47.26480451402148,40,PRT,AUT
1378,"('US', 'MY')",93.52949688334678,0.9993404638962314,0.9937166692272373,47.26160677628701,40,USA,MYS
1279,"('TW', 'IL')",93.54189263196552,0.9978373043935318,0.9793845707190155,47.26063860134227,40,TWN,ISR
1239,"('SK', 'FI')",93.51456018770423,0.999657765947035,0.996742032963295,47.255651110333766,40,SVK,FIN
83,"('BE', 'PT')",93.46731178724114,0.9996678948453335,0.9968386084550723,47.23207519784811,40,BEL,PRT
950,"('NL', 'TW')",93.4579824514826,0.9972860170586831,0.9741282393881115,47.21605534543535,40,NLD,TWN
1077,"('RO', 'CL')",93.37804019537884,0.9975215976655379,0.9763744178262652,47.177207306602554,40,ROU,CHL
893,"('MY', 'BR')",93.34665520600342,0.9987805263489901,0.9883778611559031,47.16751653357966,40,MYS,BRA
1233,"('SK', 'CL')",93.33435118157304,0.9976219978006852,0.9773316978917437,47.15584143973239,40,SVK,CHL
233,"('CL', 'PL')",93.33649011520333,0.9970275318018984,0.971663673148462,47.154076894175894,40,CHL,POL
1170,"('SE', 'CL')",93.30843440108696,0.9972625496951004,0.973904486309352,47.14116944369815,40,SWE,CHL
1119,"('RS', 'CZ')",93.24063972816964,0.9994956619614024,0.9951964283308592,47.11791807825025,40,SRB,CZE
826,"('LU', 'TW')",93.21466821284065,0.9974714660088658,0.9758964300674713,47.09528232145406,40,LUX,TWN
560,"('ID', 'TW')",93.17469788863069,0.9983222430363305,0.9840082905481837,47.07935308958944,40,IDN,TWN
1476,"('ZA', 'RS')",93.1557067167884,0.9999054730939837,0.9991038337069172,47.077405275247656,40,ZAF,SRB
426,"('FR', 'FI')",93.14365449643316,0.9998847396524393,0.9989061476156573,47.07128032202441,40,FRA,FIN
545,"('ID', 'IS')",93.086640918825,0.9998319867203375,0.9984031669152572,47.042522042870125,40,IDN,ISL
1469,"('ZA', 'LI')",93.0455883167108,0.9999036118740775,0.9990860876280792,47.02233720216944,40,ZAF,LIE
1362,"('US', 'FI')",93.0434519113991,0.9996982358794922,0.9971278995713004,47.0202899054852,40,USA,FIN
846,"('MD', 'RS')",93.03516956075158,0.9992408207350977,0.9927666066434099,47.0139680836975,40,MDA,SRB
527,"('HU', 'TW')",93.02993831399542,0.9982161635865155,0.9829968602098091,47.00646758710261,40,HUN,TWN
8,"('AD', 'FI')",92.99205099748168,0.9993870357928092,0.994160715922394,46.99310585670204,40,AND,FIN
1454,"('ZA', 'BE')",92.9664670734684,0.9998022390270602,0.9981195330961741,46.98229330328228,40,ZAF,BEL
905,"('MY', 'SC')",92.89435871712628,0.9995443174730264,0.9956603415644921,46.945009529345384,40,MYS,SYC
36,"('AU', 'FI')",92.78623087612559,0.9997184094767693,0.9973202477438797,46.891775561934736,40,AUS,FIN
412,"('FI', 'SC')",92.7676150765237,0.9994943823026973,0.9951842272340456,46.88139965187887,40,FIN,SYC
1355,"('US', 'CL')",92.77826169856733,0.997581527868228,0.9769458312837382,46.87760376492554,40,USA,CHL
1449,"('VN', 'TW')",92.71929770368648,0.9988392625945183,0.9889378906507116,46.8541177971686,40,VNM,TWN
971,"('NO', 'RS')",92.6994701571673,0.9999276311617961,0.9993151031098437,46.849392630138574,40,NOR,SRB
1010,"('NZ', 'TW')",92.71881120530323,0.9974343995534348,0.9755430144188767,46.84717710986105,40,NZL,TWN
1417,"('VN', 'CL')",92.62996937524495,0.9988219201949371,0.9887725369548995,46.809370956099926,40,VNM,CHL
796,"('LT', 'TW')",92.63292502746401,0.9977241508825048,0.9783056916887609,46.805615359576386,40,LTU,TWN
1124,"('RS', 'IL')",92.57938926988491,0.9995431342847948,0.9956490602797989,46.78751916508236,40,SRB,ISR
229,"('CL', 'LU')",92.57545770124884,0.9974541236092848,0.9757310763716603,46.77559438881025,40,CHL,LUX
216,"('CL', 'BR')",92.53536226390034,0.9994605376230065,0.9948615300868455,46.765111896993595,40,CHL,BRA
1274,"('TW', 'CZ')",92.50990524959342,0.9978847767169242,0.9798372026679553,46.744871226130684,40,TWN,CZE
29,"('AU', 'CL')",92.4760193695602,0.9975613542709509,0.976753483111159,46.72638642633568,40,AUS,CHL
238,"('CL', 'SC')",92.41587759111786,0.9977853814450229,0.978889503620993,46.69738354736943,40,CHL,SYC
399,"('FI', 'BR')",92.3835452701948,0.9978192261247137,0.9792122007681932,46.681378735481495,40,FIN,BRA
880,"('MX', 'RS')",92.29247937473771,0.9984599014274281,0.9853208150129199,46.63890009487532,40,MEX,SRB
942,"('NL', 'RS')",92.20646990444855,0.9999055783803565,0.9991048375755449,46.60278737101205,40,NLD,SRB
1440,"('VN', 'PT')",92.2105493975054,0.9987700471715514,0.9882779458754112,46.59941367169041,40,VNM,PRT
1103,"('RO', 'RS')",92.1888529602322,0.9998414986132076,0.9984938594767382,46.59367340985447,40,ROU,SRB
658,"('JP', 'TW')",92.1817968246102,0.9979721520634708,0.9806702959435833,46.58123356027689,40,JPN,TWN
447,"('FR', 'TW')",92.1772067167451,0.9974123664948621,0.9753329369351934,46.57626982684015,40,FRA,TWN
156,"('BZ', 'ES')",92.11342018969714,0.9995430076658366,0.9956478530124538,46.5545340213548,40,BLZ,ESP
304,"('CO', 'MY')",92.05853052412448,0.9998397847186483,0.9984775180933972,46.52850402110894,40,COL,MYS
788,"('LT', 'RS')",92.05377219315518,0.9996562877958218,0.9967279393100535,46.525250066232616,40,LTU,SRB
371,"('ES', 'ID')",91.99675338893887,0.999089587036789,0.9913246463870096,46.49403901766294,40,ESP,IDN
692,"('KE', 'RS')",91.98329899831676,0.9984543872497429,0.9852682392632176,46.48428361878999,40,KEN,SRB
1067,"('PT', 'LI')",91.9187935803969,0.9999620439441957,0.9996432169170668,46.45921839865698,40,PRT,LIE
1120,"('RS', 'DK')",91.88345191815446,0.9998025488163282,0.998122486828162,46.440787202491315,40,SRB,DNK
678,"('KE', 'ID')",91.87954070834645,0.9993961916077468,0.9942480134057108,46.43689436087608,40,KEN,IDN
520,"('HU', 'RS')",91.87714946798134,0.999164275091811,0.9920367707890052,46.43459311938517,40,HUN,SRB
529,"('ID', 'AD')",91.79795017439909,0.9995878273181616,0.9960751926733968,46.397012683536246,40,IDN,AND
280,"('CO', 'CL')",91.80909409267156,0.9980808486906448,0.9817066801498981,46.39540038641073,40,COL,CHL
1483,"('ZA', 'TW')",91.80928577221297,0.9974749655843429,0.9759297972918971,46.392607784752435,40,ZAF,TWN
892,"('MY', 'BE')",91.75842249160928,0.9990187982398254,0.9906497000426344,46.37453609582596,40,MYS,BEL
165,"('BZ', 'IS')",91.70592835838445,0.9997145926506149,0.9972838556455463,46.351606107015,40,BLZ,ISL
1003,"('NZ', 'RS')",91.69536390308775,0.9999460391248919,0.9994906165799388,46.34742725983384,40,NZL,SRB
745,"('KR', 'SA')",92.4899499593647,0.915810284270322,0.1972857111965523,46.343617835280625,40,KOR,SAU
539,"('ID', 'DZ')",91.68307695127011,0.9993759867577249,0.9940553672491729,46.33856615925964,40,IDN,DZA
175,"('BZ', 'NO')",91.66376435384845,0.9994392474328399,0.9946585355927957,46.32921144472062,40,BLZ,NOR
205,"('CA', 'MY')",91.66059581160313,0.9992739242449657,0.9930822369963731,46.32683902429975,40,CAN,MYS
1257,"('SK', 'TW')",91.66605010470636,0.9976393402002663,0.9774970515875557,46.32177357814696,40,SVK,TWN
332,"('CZ', 'LI')",91.63738864102618,0.9996865769933412,0.9970167361821105,46.31720268860414,40,CZE,LIE
1192,"('SE', 'RS')",91.62037242319195,0.9998994534163549,0.9990464381925963,46.30970943069227,40,SWE,SRB
287,"('CO', 'FI')",91.62340383378081,0.9991989150570754,0.9923670507051405,46.30788544224298,40,COL,FIN
548,"('ID', 'MD')",91.57745491602593,0.9998173749068984,0.9982638484003447,46.287859382213135,40,IDN,MDA
420,"('FR', 'CL')",91.4400258333053,0.9973950240952809,0.9751675832393814,46.20759670827234,40,FRA,CHL
180,"('BZ', 'RO')",91.40397046366783,0.9996701176578362,0.9968598021924616,46.20041513293015,40,BLZ,ROU
68,"('AU', 'TW')",91.40486773201225,0.9975786966705321,0.976918836806971,46.19089328440961,40,AUS,TWN
1035,"('PE', 'MY')",91.2902776022572,0.9998088559196665,0.9981826228457856,46.1442301125515,40,PER,MYS
171,"('BZ', 'MD')",91.26892604329056,0.999729204464054,0.9974231741604589,46.13317460872551,40,BLZ,MDA
1018,"('PE', 'CL')",91.16549469563643,0.998049919891663,0.9814117849022865,46.07345324026936,40,PER,CHL
1271,"('TW', 'BR')",91.05002388697996,0.9994778800225876,0.9950268837826576,46.02252538538131,40,TWN,BRA
867,"('MX', 'ID')",91.01609264126851,0.9994017057854321,0.9943005891554132,46.005196615211965,40,MEX,IDN
820,"('LU', 'RS')",91.00952075176907,0.9999089726694608,0.9991372009313431,46.00432897635021,40,LUX,SRB
772,"('LT', 'ID')",90.83630697603978,0.9994019078461742,0.994302515733701,45.91530474588674,40,LTU,IDN
1128,"('RS', 'PL')",90.81942104883454,0.999664435523153,0.9968056250317074,45.90811333693313,40,SRB,POL
153,"('BZ', 'CZ')",90.79991129029492,0.9999840456903587,0.9998529958479082,45.89988214307141,40,BLZ,CZE
992,"('NZ', 'ID')",90.778271585236,0.9991121565171043,0.9915398384638169,45.88490571184991,40,NZL,IDN
925,"('NL', 'ID')",90.77667160849968,0.9989637740223526,0.9901250634330516,45.88339833596637,40,NLD,IDN
1024,"('PE', 'FI')",90.7156055669895,0.9992298438560572,0.9926619459527521,45.85413375647112,40,PER,FIN
163,"('BZ', 'IL')",90.68548445937695,0.9999684819862489,0.9997046013893999,45.842594530383174,40,BLZ,ISR
1268,"('TW', 'AD')",90.66876861945605,0.9979100703544922,0.9800783686284568,45.82442349404225,40,TWN,AND
185,"('BZ', 'SE')",90.56029941727198,0.9994110696873986,0.9943898706755473,45.77734464397376,40,BLZ,SWE
398,"('FI', 'BE')",90.52962451627025,0.9999800984641017,0.9998153604303445,45.7647199383503,40,FIN,BEL
458,"('HK', 'CN')",90.55809656844436,0.9951471153060054,0.9537345615623519,45.755915565003356,40,HKG,CHN
154,"('BZ', 'DK')",90.49106467933889,0.9997090674547154,0.9972311748410367,45.74414792708996,40,BLZ,DNK
543,"('ID', 'IL')",90.46813127997676,0.9995150613572013,0.9953813947639556,45.731756337370356,40,IDN,ISR
200,"('CA', 'FI')",90.41664015398837,0.9997647755307579,0.9977623318021647,45.707201242895266,40,CAN,FIN
174,"('BZ', 'NL')",90.39919992435088,0.9994171946514002,0.9944482700584959,45.69682409720469,40,BLZ,NLD
167,"('BZ', 'KE')",90.34682915440774,0.9989427709786992,0.9899248067802666,45.668376980594005,40,BLZ,KEN
172,"('BZ', 'MX')",90.19462799826572,0.9989482851563845,0.9899773825299689,45.592302690397844,40,BLZ,MEX
1394,"('US', 'TW')",90.1898886521515,0.9975988702678091,0.9771111849795503,45.58349991856552,40,USA,TWN
1270,"('TW', 'BE')",90.01373000796376,0.9972772046114031,0.9740442157949474,45.49388711187935,40,TWN,BEL
542,"('ID', 'HU')",89.9183598540075,0.999893920550185,0.9989936842547492,45.458676769131124,40,IDN,HUN
650,"('JP', 'RS')",89.91133862797386,0.9994082866148559,0.9943633350552321,45.452850981514544,40,JPN,SRB
228,"('CL', 'LI')",89.90909727571399,0.9975540113106842,0.9766834705611298,45.44289037313756,40,CHL,LIE
161,"('BZ', 'HU')",89.87292528486412,0.9996526588207674,0.9966933383060543,45.43480931158509,40,BLZ,HUN
170,"('BZ', 'LU')",89.82800065818152,0.9996026436015829,0.9962164607378556,45.41210855945969,40,BLZ,LUX
1288,"('TW', 'RU')",89.83435113563418,0.9856788470720012,0.8634579456820659,45.348904540658125,40,TWN,RUS
169,"('BZ', 'LT')",89.68889825127538,0.9998553284752218,0.9986257223591453,45.34376198681726,40,BLZ,LTU
178,"('BZ', 'PL')",89.69535837814219,0.9991760517941967,0.9921490575146584,45.34375371782842,40,BLZ,POL
182,"('BZ', 'RU')",89.78750140241655,0.9878100246647182,0.8837779763524503,45.3356396893845,40,BLZ,RUS
891,"('MY', 'AT')",89.6565327616708,0.9986783551414596,0.9874036945365923,45.3219682281037,40,MYS,AUT
13,"('AD', 'MY')",89.63784508921776,0.9996516639829145,0.9966838528761438,45.317264471046954,40,AND,MYS
440,"('FR', 'RS')",89.49373125347341,0.9999680721834646,0.999700694063622,45.24671597376852,40,FRA,SRB
608,"('IS', 'LI')",89.49648089207432,0.9994171239535974,0.9944475959797486,45.24546424402703,40,ISL,LIE
213,"('CL', 'AD')",89.47922195759658,0.997892727954911,0.9799130149326447,45.229567486264614,40,CHL,AND
1422,"('VN', 'DZ')",89.45450887933544,0.9988589671995372,0.989125767146645,45.22181732324104,40,VNM,DZA
192,"('BZ', 'ZA')",89.40470162131663,0.99960614317706,0.9962498279622815,45.20047572463946,40,BLZ,ZAF
1451,"('VN', 'ZA')",89.39405119718353,0.9986357029898247,0.9869970212343104,45.19052410920892,40,VNM,ZAF
176,"('BZ', 'NZ')",89.38047333615225,0.9995655771461519,0.995863045089261,45.18816819062076,40,BLZ,NZL
217,"('CL', 'CA')",89.19304019006748,0.9975149882169623,0.976311399052874,45.08467579456018,40,CHL,CAN
60,"('AU', 'RS')",89.17093789028232,0.9998017420077945,0.9981147941918433,45.08452634223708,40,AUS,SRB
1272,"('TW', 'CA')",89.14654458341815,0.9975323306165435,0.9764767527486861,45.061510668083415,40,TWN,CAN
1251,"('SK', 'RS')",89.11629806907345,0.9997410984780603,0.9975365794112587,45.056917324242356,40,SVK,SRB
550,"('ID', 'NO')",89.11092248265905,0.9989858268037922,0.9903353289673515,45.0506289058132,40,IDN,NOR
632,"('JP', 'ID')",89.10398424607925,0.9996499090271402,0.9966671199885234,45.05032568303389,40,JPN,IDN
682,"('KE', 'LI')",89.05832860397845,0.9986453022816817,0.9870885471144689,45.02270857554646,40,KEN,LIE
